time (s),reference,Peltier,x = 0.1cm,x = 2.1cm,x = 6.1cm,x = 14.1cm,x = 30.1cm,x = 62.2cm
2854,24.576,15.503,16.161,16.725,18.67,22.093,24.984,25.425
2855,24.796,15.158,16.255,16.725,18.67,22.061,24.984,25.425
2856,24.733,15.252,16.224,16.757,18.702,22.03,24.984,25.425
2857,24.481,15.753,16.255,16.757,18.702,22.061,24.984,25.425
2858,24.67,15.503,16.318,16.788,18.702,22.03,24.984,25.393
2859,24.827,15.22,16.349,16.788,18.702,22.03,24.953,25.425
2860,24.544,15.753,16.349,16.819,18.702,22.03,24.921,25.393
2861,24.544,15.785,16.38,16.851,18.702,21.999,24.953,25.393
2862,24.764,15.409,16.412,16.851,18.733,21.999,24.953,25.425
2863,24.67,15.659,16.443,16.882,18.733,21.967,24.921,25.425
2864,24.513,15.941,16.443,16.914,18.733,21.967,24.921,25.425
2865,24.701,15.659,16.506,16.914,18.733,21.967,24.921,25.393
2866,24.764,15.597,16.537,16.976,18.733,21.967,24.89,25.425
2867,24.481,16.13,16.569,16.976,18.765,21.967,24.921,25.425
2868,24.576,15.941,16.6,17.008,18.765,21.967,24.89,25.425
2869,24.796,15.628,16.631,17.008,18.765,21.936,24.89,25.425
2870,24.513,16.192,16.663,17.039,18.765,21.936,24.89,25.425
2871,24.513,16.192,16.694,17.07,18.796,21.936,24.89,25.393
2872,24.764,15.816,16.725,17.102,18.796,21.904,24.89,25.456
2873,24.576,16.161,16.725,17.102,18.796,21.904,24.859,25.393
2874,24.481,16.412,16.757,17.133,18.796,21.936,24.859,25.425
2875,24.701,16.098,16.819,17.164,18.796,21.904,24.89,25.425
2876,24.701,16.13,16.819,17.227,18.827,21.904,24.859,25.425
2877,24.45,16.663,16.851,17.227,18.827,21.904,24.859,25.456
2878,24.607,16.412,16.914,17.259,18.827,21.904,24.859,25.425
2879,24.764,16.098,16.976,17.29,18.827,21.873,24.859,25.425
2880,24.481,16.725,16.976,17.29,18.859,21.873,24.827,25.425
2881,24.481,16.694,17.07,17.321,18.89,21.873,24.827,25.425
2882,24.764,16.349,17.07,17.353,18.89,21.873,24.827,25.425
2883,24.576,16.663,17.07,17.384,18.89,21.841,24.827,25.425
2884,24.45,16.914,17.133,17.415,18.89,21.841,24.827,25.425
2885,24.701,16.6,17.164,17.447,18.89,21.841,24.827,25.425
2886,24.67,16.569,17.196,17.447,18.921,21.841,24.827,25.425
2887,24.387,17.133,17.227,17.51,18.921,21.81,24.796,25.425
2888,24.544,16.976,17.29,17.51,18.953,21.81,24.827,25.425
2889,24.733,16.631,17.321,17.541,18.953,21.81,24.796,25.425
2890,24.481,17.164,17.321,17.572,18.953,21.841,24.764,25.425
2891,24.45,17.29,17.384,17.635,18.953,21.81,24.764,25.425
2892,24.701,16.914,17.447,17.635,18.984,21.81,24.764,25.425
2893,24.607,17.07,17.447,17.698,18.984,21.81,24.764,25.425
2894,24.418,17.478,17.478,17.698,18.984,21.81,24.764,25.425
2895,24.576,17.196,17.572,17.729,19.016,21.81,24.764,25.425
2896,24.67,17.133,17.541,17.76,19.047,21.81,24.764,25.425
2897,24.387,17.666,17.604,17.792,19.047,21.81,24.764,25.425
2898,24.513,17.478,17.666,17.823,19.047,21.779,24.764,25.425
2899,24.701,17.227,17.698,17.823,19.078,21.81,24.733,25.456
2900,24.418,17.792,17.729,17.886,19.078,21.779,24.733,25.425
2901,24.481,17.76,17.792,17.917,19.11,21.81,24.733,25.425
2902,24.701,17.384,17.823,17.949,19.11,21.779,24.701,25.425
2903,24.513,17.792,17.855,18.011,19.141,21.779,24.701,25.425
2904,24.387,17.98,17.886,18.011,19.141,21.779,24.701,25.425
2905,24.67,17.604,17.949,18.043,19.141,21.747,24.733,25.425
2906,24.576,17.792,17.98,18.074,19.173,21.779,24.733,25.456
2907,24.324,18.262,17.98,18.137,19.204,21.779,24.701,25.425
2908,24.513,18.011,18.106,18.137,19.173,21.747,24.67,25.456
2909,24.67,17.792,18.137,18.168,19.204,21.747,24.67,25.425
2910,24.324,18.388,18.137,18.2,19.235,21.779,24.67,25.425
2911,24.418,18.357,18.2,18.231,19.267,21.747,24.638,25.425
2912,24.67,17.949,18.262,18.294,19.298,21.747,24.67,25.456
2913,24.481,18.357,18.262,18.325,19.298,21.747,24.67,25.425
2914,24.387,18.608,18.294,18.388,19.298,21.747,24.638,25.425
2915,24.607,18.231,18.419,18.419,19.298,21.747,24.638,25.456
2916,24.576,18.325,18.388,18.419,19.329,21.747,24.67,25.425
2917,24.293,18.921,18.419,18.482,19.361,21.747,24.638,25.425
2918,24.45,18.733,18.513,18.513,19.392,21.747,24.638,25.425
2919,24.638,18.388,18.545,18.545,19.361,21.716,24.638,25.425
2920,24.355,18.953,18.608,18.608,19.392,21.747,24.638,25.425
2921,24.355,19.047,18.67,18.608,19.424,21.747,24.607,25.425
2922,24.638,18.639,18.733,18.67,19.424,21.747,24.638,25.425
2923,24.513,18.921,18.702,18.702,19.486,21.747,24.607,25.425
2924,24.324,19.267,18.796,18.733,19.486,21.747,24.638,25.425
2925,24.576,18.921,18.859,18.765,19.518,21.747,24.576,25.425
2926,24.576,18.921,18.89,18.827,19.518,21.779,24.576,25.456
2927,24.261,19.518,18.89,18.859,19.518,21.716,24.576,25.425
2928,24.418,19.361,18.984,18.89,19.549,21.747,24.576,25.393
2929,24.638,19.016,19.016,18.953,19.581,21.747,24.576,25.425
2930,24.355,19.581,19.047,18.984,19.581,21.747,24.607,25.425
2931,24.355,19.612,19.11,19.016,19.643,21.747,24.576,25.425
2932,24.638,19.204,19.173,19.047,19.612,21.747,24.576,25.425
2933,24.45,19.581,19.204,19.11,19.675,21.747,24.576,25.425
2934,24.293,19.894,19.267,19.141,19.675,21.747,24.544,25.456
2935,24.544,19.549,19.329,19.173,19.706,21.747,24.576,25.425
2936,24.576,19.581,19.361,19.235,19.738,21.747,24.544,25.425
2937,24.261,20.146,19.392,19.235,19.738,21.747,24.544,25.425
2938,24.45,19.926,19.486,19.298,19.8,21.747,24.513,25.425
2939,24.576,19.706,19.518,19.329,19.8,21.747,24.513,25.425
2940,24.293,20.271,19.549,19.361,19.832,21.747,24.513,25.456
2941,24.355,20.208,19.612,19.424,19.832,21.779,24.544,25.425
2942,24.607,19.863,19.675,19.486,19.832,21.779,24.513,25.425
2943,24.355,20.397,19.675,19.518,19.894,21.747,24.513,25.425
2944,24.324,20.428,19.769,19.549,19.894,21.747,24.513,25.425
2945,24.576,20.051,19.832,19.581,19.926,21.747,24.513,25.425
2946,24.418,20.46,19.863,19.643,19.957,21.779,24.481,25.425
2947,24.293,20.742,19.894,19.675,19.957,21.779,24.481,25.425
2948,24.576,20.334,19.989,19.738,19.989,21.779,24.481,25.425
2949,24.418,20.522,20.02,19.769,20.02,21.779,24.481,25.425
2950,24.261,20.993,20.02,19.8,20.051,21.779,24.481,25.425
2951,24.481,20.679,20.146,19.863,20.083,21.779,24.45,25.425
2952,24.513,20.617,20.146,19.894,20.114,21.779,24.45,25.456
2953,24.23,21.213,20.208,19.957,20.114,21.779,24.481,25.425
2954,24.324,21.056,20.271,19.989,20.177,21.779,24.45,25.425
2955,24.576,20.774,20.334,20.051,20.177,21.81,24.481,25.425
2956,24.261,21.339,20.334,20.083,20.208,21.81,24.45,25.425
2957,24.355,21.307,20.46,20.114,20.208,21.779,24.45,25.425
2958,24.576,20.962,20.491,20.177,20.24,21.81,24.45,25.425
2959,24.293,21.496,20.491,20.177,20.271,21.81,24.45,25.425
2960,24.293,21.559,20.585,20.271,20.303,21.841,24.45,25.425
2961,24.544,21.182,20.679,20.303,20.365,21.81,24.418,25.425
2962,24.324,21.622,20.679,20.365,20.334,21.841,24.418,25.393
2963,24.293,21.841,20.774,20.397,20.397,21.841,24.418,25.456
2964,24.513,21.433,20.836,20.46,20.397,21.81,24.418,25.456
2965,24.418,21.653,20.836,20.491,20.428,21.841,24.418,25.456
2966,24.23,22.093,20.899,20.522,20.46,21.81,24.387,25.425
2967,24.418,21.779,20.993,20.585,20.491,21.841,24.387,25.456
2968,24.513,21.684,21.025,20.617,20.522,21.841,24.387,25.425
2969,24.198,22.313,21.025,20.679,20.522,21.873,24.418,25.425
2970,24.293,22.187,21.15,20.711,20.554,21.841,24.387,25.456
2971,24.513,21.841,21.213,20.774,20.585,21.873,24.387,25.456
2972,24.261,22.407,21.213,20.836,20.617,21.873,24.387,25.425
2973,24.261,22.47,21.307,20.868,20.648,21.873,24.355,25.456
2974,24.513,22.03,21.339,20.899,20.679,21.904,24.387,25.456
2975,24.293,22.501,21.402,20.962,20.711,21.873,24.387,25.425
2976,24.23,22.721,21.433,20.993,20.742,21.873,24.355,25.456
2977,24.481,22.344,21.527,21.056,20.742,21.904,24.355,25.425
2978,24.418,22.533,21.527,21.088,20.805,21.936,24.355,25.425
2979,24.135,23.067,21.59,21.15,20.836,21.904,24.355,25.456
2980,24.355,22.784,21.716,21.213,20.836,21.904,24.324,25.425
2981,24.481,22.595,21.747,21.276,20.899,21.904,24.355,25.425
2982,24.167,23.224,21.779,21.307,20.931,21.936,24.355,25.456
2983,24.293,23.098,21.873,21.339,20.931,21.936,24.324,25.425
2984,24.513,22.815,21.936,21.402,20.962,21.936,24.324,25.456
2985,24.198,23.381,21.936,21.465,20.993,21.936,24.324,25.425
2986,24.23,23.412,22.03,21.496,21.025,21.967,24.324,25.425
2987,24.481,23.035,22.093,21.559,21.056,21.967,24.324,25.456
2988,24.293,23.507,22.124,21.622,21.088,21.967,24.324,25.425
2989,24.261,23.601,22.218,21.653,21.088,21.967,24.324,25.425
2990,24.45,23.224,22.281,21.684,21.15,21.999,24.324,25.425
2991,24.293,23.601,22.281,21.779,21.182,21.999,24.324,25.456
2992,24.135,23.915,22.375,21.81,21.213,21.999,24.293,25.425
2993,24.418,23.475,22.438,21.841,21.245,21.999,24.293,25.425
2994,24.387,23.695,22.47,21.873,21.276,22.03,24.293,25.456
2995,24.104,24.23,22.533,21.936,21.276,22.03,24.293,25.425
2996,24.324,23.947,22.595,21.999,21.339,22.03,24.293,25.425
2997,24.45,23.758,22.658,22.061,21.37,22.03,24.293,25.425
2998,24.135,24.387,22.69,22.124,21.402,22.03,24.261,25.425
2999,24.261,24.261,22.815,22.156,21.402,22.061,24.261,25.425
3000,24.45,23.978,22.847,22.218,21.465,22.093,24.293,25.425
3001,24.198,24.544,22.91,22.25,21.496,22.061,24.293,25.456
3002,24.23,24.607,22.941,22.281,21.496,22.061,24.261,25.425
3003,24.481,24.167,23.035,22.375,21.559,22.093,24.261,25.425
3004,24.261,24.607,23.067,22.407,21.59,22.093,24.261,25.425
3005,24.167,24.89,23.13,22.438,21.622,22.093,24.261,25.456
3006,24.418,24.45,23.224,22.501,21.653,22.156,24.261,25.425
3007,24.324,24.67,23.255,22.564,21.684,22.124,24.23,25.456
3008,24.104,25.173,23.287,22.595,21.747,22.124,24.293,25.456
3009,24.355,24.859,23.412,22.658,21.747,22.124,24.23,25.456
3010,24.418,24.701,23.444,22.721,21.779,22.187,24.23,25.456
3011,24.104,25.33,23.444,22.784,21.841,22.156,24.261,25.425
3012,24.23,25.267,23.538,22.815,21.873,22.187,24.261,25.456
3013,24.45,24.859,23.601,22.878,21.904,22.218,24.23,25.456
3014,24.198,25.393,23.632,22.941,21.936,22.218,24.23,25.425
3015,24.167,25.582,23.727,22.973,21.967,22.218,24.23,25.425
3016,24.418,25.142,23.79,23.035,21.999,22.218,24.23,25.456
3017,24.293,25.519,23.853,23.098,22.03,22.218,24.23,25.425
3018,24.135,25.833,23.884,23.13,22.061,22.25,24.23,25.425
3019,24.418,25.393,23.978,23.224,22.061,22.281,24.23,25.456
3020,24.293,25.613,24.01,23.255,22.156,22.25,24.23,25.456
3021,24.073,26.117,24.073,23.318,22.156,22.25,24.23,25.425
3022,24.324,25.771,24.167,23.318,22.187,22.281,24.198,25.425
3023,24.45,25.645,24.198,23.412,22.218,22.313,24.198,25.425
3024,24.104,26.274,24.23,23.475,22.281,22.313,24.198,25.425
3025,24.198,26.211,24.324,23.507,22.281,22.313,24.198,25.425
3026,24.418,25.865,24.387,23.57,22.313,22.313,24.198,25.456
3027,24.135,26.337,24.418,23.632,22.375,22.344,24.198,25.425
3028,24.135,26.557,24.481,23.664,22.407,22.344,24.198,25.425
3029,24.45,26.117,24.576,23.727,22.438,22.375,24.198,25.425
3030,24.293,26.4,24.607,23.758,22.47,22.375,24.167,25.425
3031,24.104,26.84,24.67,23.821,22.47,22.375,24.23,25.425
3032,24.324,26.463,24.764,23.884,22.533,22.407,24.198,25.425
3033,24.387,26.431,24.796,23.947,22.564,22.407,24.198,25.425
3034,24.073,27.029,24.796,24.01,22.627,22.438,24.198,25.425
3035,24.23,26.809,24.921,24.041,22.658,22.438,24.167,25.425
3036,24.418,26.62,24.953,24.073,22.658,22.47,24.167,25.393
3037,24.104,27.218,25.016,24.167,22.721,22.47,24.198,25.425
3038,24.198,27.123,25.11,24.198,22.784,22.47,24.167,25.425
3039,24.418,26.777,25.142,24.261,22.784,22.47,24.167,25.425
3040,24.135,27.344,25.173,24.293,22.847,22.501,24.198,25.425
3041,24.167,27.375,25.236,24.387,22.847,22.501,24.167,25.425
3042,24.418,26.997,25.33,24.418,22.91,22.501,24.135,25.425
3043,24.198,27.469,25.362,24.481,22.941,22.564,24.167,25.425
3044,24.104,27.658,25.425,24.544,22.973,22.533,24.198,25.425
3045,24.387,27.218,25.519,24.607,23.035,22.595,24.167,25.425
3046,24.261,27.564,25.55,24.638,23.067,22.595,24.167,25.425
3047,24.073,28.004,25.613,24.67,23.067,22.595,24.167,25.425
3048,24.355,27.564,25.708,24.764,23.13,22.595,24.167,25.456
3049,24.324,27.595,25.739,24.796,23.161,22.627,24.135,25.425
3050,24.01,28.193,25.771,24.859,23.192,22.658,24.135,25.425
3051,24.23,27.941,25.865,24.89,23.224,22.658,24.135,25.456
3052,24.418,27.721,25.928,24.953,23.287,22.658,24.135,25.425
3053,24.073,28.351,25.928,25.016,23.287,22.658,24.167,25.425
3054,24.167,28.319,26.022,25.079,23.35,22.721,24.135,25.425
3055,24.418,27.941,26.117,25.142,23.412,22.721,24.135,25.425
3056,24.167,28.445,26.148,25.173,23.412,22.721,24.135,25.425
3057,24.135,28.571,26.211,25.236,23.475,22.753,24.167,25.425
3058,24.387,28.162,26.274,25.299,23.507,22.721,24.135,25.425
3059,24.198,28.603,26.305,25.33,23.538,22.753,24.135,25.425
3060,24.135,28.791,26.368,25.425,23.57,22.753,24.135,25.456
3061,24.418,28.351,26.463,25.456,23.601,22.784,24.104,25.425
3062,24.23,28.634,26.494,25.487,23.664,22.815,24.135,25.425
3063,24.041,29.138,26.557,25.55,23.695,22.815,24.104,25.425
3064,24.293,28.76,26.651,25.613,23.727,22.847,24.104,25.425
3065,24.387,28.634,26.683,25.676,23.79,22.878,24.135,25.425
3066,24.041,29.264,26.683,25.708,23.79,22.878,24.135,25.425
3067,24.167,29.201,26.84,25.771,23.853,22.878,24.135,25.393
3068,24.418,28.823,26.84,25.833,23.915,22.91,24.104,25.393
3069,24.167,29.358,26.903,25.865,23.915,22.941,24.135,25.425
3070,24.135,29.484,26.966,25.928,23.947,22.941,24.135,25.425
3071,24.387,29.012,27.06,25.991,23.978,22.941,24.104,25.425
3072,24.198,29.421,27.06,26.054,24.041,22.973,24.104,25.425
3073,24.073,29.736,27.123,26.085,24.073,22.973,24.104,25.425
3074,24.387,29.295,27.218,26.117,24.104,23.004,24.104,25.425
3075,24.293,29.453,27.218,26.211,24.135,23.035,24.135,25.393
3076,24.041,30.019,27.281,26.242,24.167,23.035,24.104,25.425
3077,24.293,29.705,27.406,26.305,24.23,23.067,24.104,25.425
3078,24.418,29.484,27.438,26.4,24.261,23.035,24.135,25.425
3079,24.041,30.114,27.438,26.4,24.324,23.067,24.104,25.393
3080,24.135,30.145,27.564,26.463,24.324,23.098,24.135,25.425
3081,24.418,29.736,27.627,26.525,24.355,23.098,24.104,25.425
3082,24.167,30.177,27.627,26.557,24.387,23.098,24.135,25.425
3083,24.104,30.366,27.69,26.651,24.45,23.13,24.135,25.425
3084,24.387,29.893,27.784,26.651,24.481,23.161,24.104,25.425
3085,24.23,30.177,27.784,26.714,24.544,23.161,24.104,25.425
3086,24.041,30.649,27.847,26.777,24.544,23.192,24.104,25.425
3087,24.293,30.24,27.973,26.84,24.607,23.224,24.104,25.456
3088,24.355,30.145,27.973,26.872,24.638,23.192,24.104,25.393
3089,24.073,30.807,28.004,26.934,24.67,23.224,24.135,25.425
3090,24.167,30.744,28.099,26.966,24.701,23.287,24.104,25.393
3091,24.418,30.334,28.162,27.029,24.733,23.287,24.104,25.425
3092,24.167,30.838,28.193,27.092,24.764,23.318,24.104,25.425
3093,24.135,30.964,28.256,27.155,24.827,23.318,24.104,25.425
3094,24.387,30.555,28.319,27.186,24.859,23.318,24.104,25.425
3095,24.23,30.933,28.382,27.281,24.89,23.35,24.104,25.425
3096,24.104,31.217,28.445,27.312,24.953,23.381,24.104,25.425
3097,24.355,30.775,28.508,27.344,24.984,23.381,24.104,25.425
3098,24.23,30.996,28.54,27.406,25.016,23.381,24.104,25.425
3099,24.041,31.5,28.571,27.438,25.047,23.412,24.135,25.425
3100,24.261,31.154,28.665,27.501,25.11,23.444,24.104,25.425
3101,24.387,30.964,28.697,27.564,25.142,23.444,24.104,25.425
3102,24.073,31.563,28.728,27.595,25.173,23.475,24.135,25.425
3103,24.135,31.595,28.823,27.627,25.236,23.475,24.104,25.425
3104,24.387,31.122,28.917,27.69,25.267,23.507,24.104,25.425
3105,24.198,31.532,28.917,27.753,25.299,23.538,24.135,25.393
3106,24.104,31.784,28.98,27.816,25.33,23.57,24.104,25.425
3107,24.387,31.343,29.043,27.847,25.393,23.538,24.104,25.425
3108,24.261,31.595,29.043,27.91,25.393,23.57,24.135,25.425
3109,24.01,32.067,29.106,27.941,25.456,23.57,24.104,25.425
3110,24.293,31.626,29.201,27.973,25.456,23.601,24.135,25.425
3111,24.324,31.626,29.232,28.067,25.519,23.632,24.104,25.393
3112,24.073,32.225,29.232,28.099,25.55,23.664,24.104,25.425
3113,24.23,32.004,29.358,28.13,25.613,23.664,24.104,25.393
3114,24.387,31.752,29.39,28.193,25.613,23.695,24.104,25.425
3115,24.041,32.351,29.421,28.256,25.645,23.695,24.104,25.393
3116,24.167,32.288,29.484,28.288,25.708,23.695,24.104,25.425
3117,24.418,31.878,29.579,28.351,25.739,23.727,24.104,25.425
3118,24.135,32.383,29.547,28.414,25.771,23.79,24.104,25.393
3119,24.073,32.54,29.642,28.445,25.833,23.79,24.104,25.425
3120,24.418,32.099,29.705,28.508,25.865,23.79,24.104,25.425
3121,24.23,32.383,29.705,28.54,25.896,23.821,24.104,25.393
3122,24.041,32.824,29.768,28.571,25.928,23.853,24.104,25.393
3123,24.324,32.351,29.893,28.634,25.991,23.853,24.135,25.393
3124,24.324,32.414,29.893,28.665,25.991,23.884,24.135,25.425
3125,24.073,32.981,29.925,28.728,26.022,23.915,24.135,25.425
3126,24.261,32.729,30.019,28.791,26.085,23.915,24.135,25.393
3127,24.418,32.477,30.051,28.823,26.117,23.947,24.135,25.425
3128,24.135,33.013,30.051,28.854,26.179,23.947,24.135,25.425
3129,24.135,33.076,30.145,28.917,26.179,23.978,24.104,25.362
3130,24.387,32.603,30.208,28.949,26.242,23.978,24.135,25.393
3131,24.198,33.013,30.208,29.043,26.274,24.01,24.135,25.393
3132,24.073,33.328,30.271,29.043,26.305,24.041,24.135,25.425
3133,24.387,32.855,30.366,29.106,26.337,24.041,24.135,25.393
3134,24.324,33.013,30.366,29.138,26.368,24.073,24.135,25.393
3135,24.073,33.517,30.397,29.201,26.4,24.104,24.135,25.393
3136,24.293,33.171,30.492,29.232,26.463,24.135,24.135,25.393
3137,24.387,33.013,30.492,29.295,26.494,24.135,24.135,25.425
3138,24.104,33.58,30.523,29.358,26.525,24.167,24.135,25.425
3139,24.198,33.517,30.618,29.358,26.557,24.167,24.135,25.393
3140,24.45,33.139,30.712,29.421,26.588,24.167,24.167,25.393
3141,24.167,33.644,30.712,29.453,26.651,24.198,24.104,25.425
3142,24.135,33.707,30.775,29.516,26.651,24.23,24.135,25.393
3143,24.418,33.265,30.807,29.547,26.714,24.23,24.104,25.425
3144,24.23,33.644,30.807,29.61,26.777,24.293,24.135,25.393
3145,24.104,33.959,30.87,29.642,26.809,24.293,24.135,25.393
3146,24.387,33.454,30.964,29.673,26.84,24.324,24.135,25.393
3147,24.324,33.58,30.964,29.736,26.872,24.355,24.167,25.425
3148,24.073,34.18,30.996,29.768,26.872,24.355,24.135,25.393
3149,24.261,33.864,31.091,29.799,26.903,24.355,24.135,25.393
3150,24.418,33.58,31.091,29.862,26.966,24.387,24.167,25.393
3151,24.104,34.18,31.122,29.925,26.997,24.387,24.135,25.393
3152,24.135,34.211,31.185,29.925,27.029,24.45,24.135,25.393
3153,24.45,33.707,31.28,29.988,27.06,24.418,24.167,25.393
3154,24.198,34.085,31.28,30.019,27.092,24.45,24.167,25.393
3155,24.135,34.4,31.311,30.082,27.123,24.481,24.167,25.393
3156,24.387,33.927,31.406,30.114,27.155,24.513,24.167,25.362
3157,24.293,34.085,31.406,30.145,27.218,24.544,24.167,25.393
3158,24.073,34.558,31.437,30.177,27.249,24.544,24.167,25.393
3159,24.324,34.18,31.5,30.208,27.281,24.576,24.167,25.425
3160,24.387,34.117,31.532,30.271,27.312,24.576,24.167,25.425
3161,24.104,34.684,31.532,30.334,27.344,24.607,24.167,25.393
3162,24.261,34.463,31.626,30.366,27.375,24.607,24.198,25.393
3163,24.418,34.211,31.658,30.429,27.406,24.67,24.198,25.393
3164,24.135,34.747,31.658,30.429,27.469,24.67,24.167,25.393
3165,24.167,34.716,31.721,30.492,27.469,24.701,24.167,25.362
3166,24.418,34.337,31.784,30.523,27.532,24.701,24.198,25.393
3167,24.23,34.747,31.784,30.555,27.532,24.733,24.167,25.393
3168,24.167,34.874,31.878,30.586,27.595,24.764,24.167,25.393
3169,24.45,34.432,31.91,30.586,27.627,24.764,24.198,25.362
3170,24.293,34.716,31.91,30.681,27.658,24.796,24.198,25.393
3171,24.073,35.189,31.973,30.712,27.721,24.827,24.198,25.393
3172,24.387,34.716,32.004,30.744,27.753,24.827,24.198,25.393
3173,24.418,34.621,32.004,30.807,27.753,24.859,24.167,25.393
3174,24.135,35.221,32.067,30.807,27.784,24.859,24.198,25.393
3175,24.23,35.063,32.13,30.838,27.816,24.89,24.198,25.393
3176,24.481,34.653,32.162,30.901,27.847,24.89,24.198,25.393
3177,24.23,35.126,32.162,30.933,27.879,24.953,24.198,25.393
3178,24.167,35.284,32.225,30.933,27.91,24.984,24.23,25.393
3179,24.481,34.81,32.288,31.027,27.91,24.984,24.23,25.393
3180,24.293,35.126,32.256,31.059,27.973,24.984,24.23,25.362
3181,24.135,35.504,32.319,31.059,28.004,25.016,24.23,25.393
3182,24.418,35,32.383,31.091,28.004,25.016,24.23,25.393
3183,24.387,35.031,32.383,31.154,28.067,25.047,24.23,25.393
3184,24.135,35.599,32.414,31.185,28.099,25.079,24.23,25.362
3185,24.293,35.347,32.509,31.217,28.13,25.079,24.23,25.393
3186,24.481,35.031,32.509,31.28,28.162,25.11,24.23,25.393
3187,24.198,35.568,32.509,31.28,28.193,25.11,24.261,25.393
3188,24.261,35.536,32.572,31.311,28.256,25.142,24.23,25.362
3189,24.513,35.063,32.635,31.374,28.256,25.173,24.261,25.393
3190,24.355,35.441,32.603,31.406,28.288,25.204,24.23,25.393
3191,24.135,35.82,32.635,31.437,28.319,25.204,24.261,25.393
3192,24.418,35.347,32.698,31.469,28.351,25.236,24.261,25.393
3193,24.387,35.378,32.698,31.5,28.382,25.267,24.261,25.393
3194,24.104,35.915,32.729,31.5,28.414,25.267,24.293,25.393
3195,24.324,35.631,32.824,31.563,28.445,25.267,24.261,25.393
3196,24.513,35.315,32.824,31.563,28.477,25.33,24.293,25.362
3197,24.198,35.883,32.824,31.595,28.508,25.33,24.261,25.393
3198,24.261,35.82,32.887,31.658,28.54,25.362,24.261,25.393
3199,24.481,35.41,32.918,31.658,28.571,25.362,24.261,25.362
3200,24.261,35.883,32.918,31.721,28.603,25.425,24.293,25.393
3201,24.198,36.041,32.95,31.752,28.665,25.425,24.293,25.362
3202,24.513,35.473,33.013,31.752,28.634,25.456,24.293,25.393
3203,24.355,35.757,32.981,31.815,28.665,25.456,24.293,25.393
3204,24.135,36.23,33.044,31.847,28.697,25.456,24.293,25.362
3205,24.418,35.788,33.108,31.847,28.76,25.487,24.324,25.393
